,num_cp,dim_cp_1,dim_cp_2,dim_cp_3,dim_cp_4,dim_cp_5,dim_cp_6,dim_cp_7,dim_cp_8,dim_cp_9,dim_cp_10,dim_cp_11,dim_cp_12,dim_cp_13,dim_cp_14,dim_cp_15
5774,5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5577,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0
2334,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6027,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
3619,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3883,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
5332,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
4211,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
1494,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
2401,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
3874,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1232,10,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0
2661,9,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0
2817,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
7169,5,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
7567,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
6239,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
4153,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5856,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3061,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
6717,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
7762,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
1735,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
2823,9,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0
5994,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
5803,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2475,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
2564,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0
7821,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
6618,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
6079,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
707,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
3046,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
6706,5,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0
5189,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
6000,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
72,13,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0
4448,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
4839,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
7340,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
5101,5,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
1190,11,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0
2601,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
1125,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
1241,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
7033,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
6482,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
5896,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3351,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
5094,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
4008,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
1577,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3906,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
3729,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
4358,7,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0
1343,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
7828,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
7034,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
440,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
1100,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
2637,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5544,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
649,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
1546,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
5979,5,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0
7119,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
2852,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
3503,8,1,1,1,1,1,1,2,3,0,0,0,0,0,0,0
5662,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
630,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
4768,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
1249,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
5377,5,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0
482,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
1584,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
4676,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
1462,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
3040,8,1,1,1,1,1,2,3,3,0,0,0,0,0,0,0
5010,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
6047,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
3273,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
3683,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
4145,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
7679,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4954,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
3225,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
1072,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
4815,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
2631,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
1660,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
2425,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
5079,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
6625,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
5974,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
3097,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3976,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
7293,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
7445,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
5590,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
6228,6,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0
5291,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
1408,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
1845,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
1798,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3957,7,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0
1475,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
6221,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
35,13,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0
5981,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
444,11,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0
2359,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
3654,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
6176,5,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0
3179,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1286,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
5828,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
4445,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3416,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
2137,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
2636,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
4016,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
7577,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
1681,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
5720,5,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0
5275,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
1692,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
7351,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
6258,5,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0
3635,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
372,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
6041,5,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
4882,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
7431,4,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0
140,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
4884,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
4419,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
7309,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
6458,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
714,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
5243,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
3188,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
6934,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
4431,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
5505,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
406,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
20,14,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0
1004,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
4986,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2411,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
2545,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
2390,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
6314,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
42,13,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0
2830,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
3371,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0
3022,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3364,6,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0
4399,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
5252,5,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0
11,15,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
4760,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
1177,9,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0
1947,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
2501,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2863,8,1,1,1,1,1,2,3,4,0,0,0,0,0,0,0
3865,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
1026,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3848,7,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0
2989,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
961,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2889,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
3015,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
3338,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
5557,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
735,11,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0
4400,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1440,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
2875,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
3986,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
916,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
6558,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
6946,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
4089,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
7246,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0
6141,4,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
2772,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
1624,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
6346,6,1,1,1,2,3,4,0,0,0,0,0,0,0,0,0
821,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
1367,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
3712,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
7740,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
7053,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
850,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
1000,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
5845,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
4114,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
1637,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
1667,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
4589,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3173,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
6561,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
1347,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
6138,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3230,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
7182,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
6043,6,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0
4783,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
6143,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
3232,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
6430,5,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0
703,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
5105,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
6264,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
3291,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
3673,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
2408,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
7237,4,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0
1327,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
7302,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
5406,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
6443,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
4909,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
4440,6,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0
6566,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
986,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
6850,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
7122,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0
6758,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
6740,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
4049,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
3485,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
2474,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
5238,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3873,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1198,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
4181,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
1518,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
6519,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
5477,6,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0
1799,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1014,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
128,12,1,1,1,1,1,1,1,2,2,2,2,3,0,0,0
1364,10,1,1,1,1,1,1,2,2,2,4,0,0,0,0,0
6048,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
4470,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
891,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
2793,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6599,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
5455,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
4403,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
7469,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0
5413,6,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
6742,5,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0
3249,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
6671,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
1208,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3868,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0
7047,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
4065,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
6724,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
5965,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
1239,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
2289,8,1,1,1,1,1,2,3,3,0,0,0,0,0,0,0
2740,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
275,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
4585,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
1035,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1229,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1008,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
7303,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
5178,7,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0
3828,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
2532,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
4293,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1058,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
5837,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
281,11,1,1,1,1,1,1,1,2,2,2,3,0,0,0,0
1043,9,1,1,1,1,1,2,2,3,3,0,0,0,0,0,0
1316,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
968,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
2381,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
6270,5,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0
1939,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
5646,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
1274,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
619,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
6937,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
1742,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
1390,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
6400,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1579,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
1655,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
3568,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
2352,7,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0
2212,8,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0
7801,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3178,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
3192,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
1307,9,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0
575,10,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
2360,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
1280,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
6394,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
4957,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
6502,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
1993,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
2639,8,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0
269,11,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0
629,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0
5826,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
3081,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
3466,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
6860,6,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
4396,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
4023,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
7433,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
5543,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
5568,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2046,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
4356,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
6173,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
2113,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
27,14,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0
2040,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
3928,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
7096,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0
3216,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
7310,4,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0
3814,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
129,12,1,1,1,1,1,1,1,2,2,2,2,3,0,0,0
5830,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
7702,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
4599,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
13,15,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
6743,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
4476,8,1,1,1,1,1,2,2,3,0,0,0,0,0,0,0
1525,9,1,1,1,1,2,2,2,2,3,0,0,0,0,0,0
2365,9,1,1,1,1,1,1,2,2,3,0,0,0,0,0,0
4648,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
3052,8,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0
4005,8,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0
2340,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
374,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
6450,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
6754,5,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
939,10,1,1,1,1,1,1,1,2,2,3,0,0,0,0,0
7508,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
4573,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
2147,8,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0
3591,8,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0
6211,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
7126,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6609,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0
3623,7,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
529,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
3714,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
6142,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0
4732,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0
1269,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
4281,7,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0
1394,9,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
4850,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
4009,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0
4390,7,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0
1797,5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
2979,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1441,10,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0
5882,5,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0
7641,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3811,7,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0
5631,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
1273,11,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0
4703,5,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1712,8,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
955,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
5824,6,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0
6279,5,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0
7447,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
7205,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
403,13,1,1,1,1,1,1,1,1,2,2,2,2,3,0,0
2071,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
7452,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
1977,8,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0
158,12,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
3888,9,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0
5451,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
902,10,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0
352,12,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0
5326,6,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
4540,6,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0
4130,9,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0
754,10,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0
2971,7,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0
7810,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2920,7,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0
311,11,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0
